temperature,1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1
-15.0,1.0832806055405013,0.9749525449864512,0.8666244844324011,0.7582964238783508,0.6499683633243007,0.5416403027702507,0.43331224221620057,0.3249841816621504,0.21665612110810029,0.10832806055405014
-14.5,1.1342152971255222,1.02079376741297,0.9073722377004177,0.7939507079878655,0.6805291782753132,0.5671076485627611,0.4536861188502089,0.3402645891376566,0.22684305942510444,0.11342152971255222
-14.0,1.187341833020394,1.0686076497183545,0.9498734664163152,0.8311392831142758,0.7124050998122363,0.593670916510197,0.4749367332081576,0.35620254990611816,0.2374683666040788,0.1187341833020394
-13.5,1.2427458619103522,1.118471275719317,0.9941966895282818,0.8699221033372465,0.7456475171462112,0.6213729309551761,0.4970983447641409,0.3728237585731056,0.24854917238207044,0.12427458619103522
-13.0,1.3005160429886748,1.1704644386898073,1.04041283439094,0.9103612300920724,0.7803096257932048,0.6502580214943374,0.52020641719547,0.3901548128966024,0.260103208597735,0.1300516042988675
-12.5,1.3607441400421427,1.2246697260379285,1.0885953120337142,0.9525208980294998,0.8164464840252856,0.6803720700210714,0.5442976560168571,0.4082232420126428,0.27214882800842854,0.13607441400421427
-12.0,1.4235251181129562,1.2811726063016606,1.138820094490365,0.9964675826790693,0.8541150708677737,0.7117625590564781,0.5694100472451825,0.42705753543388686,0.28470502362259126,0.14235251181129563
-11.5,1.4889572427978055,1.340061518518025,1.1911657942382445,1.0422700699584637,0.8933743456786832,0.7444786213989028,0.5955828971191223,0.4466871728393416,0.29779144855956113,0.14889572427978057
-11.0,1.5571421822459213,1.4014279640213292,1.245713745796737,1.0899995275721448,0.9342853093475527,0.7785710911229606,0.6228568728983686,0.46714265467377636,0.3114284364491843,0.15571421822459214
-10.5,1.6281851119191904,1.4653666007272714,1.3025480895353523,1.1397295783434331,0.9769110671515142,0.8140925559595952,0.6512740447676761,0.4884555335757571,0.32563702238383807,0.16281851119191904
-10.0,1.7021948221786358,1.5319753399607723,1.3617558577429087,1.191536375525045,1.0213168933071815,0.8510974110893179,0.6808779288714544,0.5106584466535907,0.3404389644357272,0.1702194822178636
-9.5,1.7792838287628825,1.6013554458865942,1.423427063010306,1.2454986801340178,1.0675702972577295,0.8896419143814412,0.711713531505153,0.5337851486288647,0.3558567657525765,0.17792838287628826
-9.0,1.859568486225367,1.6736116376028303,1.4876547889802936,1.3016979403577569,1.1157410917352202,0.9297842431126835,0.7438273944901468,0.5578705458676101,0.3719136972450734,0.1859568486225367
-8.5,1.9431691043985164,1.7488521939586648,1.5545352835188133,1.3602183730789614,1.1659014626391098,0.9715845521992582,0.7772676417594067,0.5829507313195549,0.38863382087970333,0.19431691043985166
-8.0,2.0302100679542514,1.8271890611588264,1.6241680543634012,1.421147047567976,1.2181260407725507,1.0151050339771257,0.8120840271817006,0.6090630203862754,0.4060420135908503,0.20302100679542515
-7.5,2.120819959131726,1.9087379632185535,1.696655967305381,1.4845739713922081,1.2724919754790356,1.060409979565863,0.8483279836526905,0.6362459877395178,0.42416399182634523,0.21208199591317262
-7.0,2.215131683704299,1.993618515333869,1.7721053469634391,1.5505921785930092,1.3290790102225793,1.1075658418521495,0.8860526734817196,0.6645395051112897,0.4430263367408598,0.2215131683704299
-6.5,2.3132826002594147,2.0819543402334735,1.8506260802075318,1.6192978201815902,1.3879695601556488,1.1566413001297073,0.9253130401037659,0.6939847800778244,0.46265652005188296,0.23132826002594148
-6.0,2.4154146528661737,2.1738731875795563,1.932331722292939,1.6907902570063216,1.449248791719704,1.2077073264330869,0.9661658611464695,0.724624395859852,0.48308293057323476,0.24154146528661738
-5.5,2.5216745072070608,2.2695070564863546,2.0173396057656485,1.7651721550449424,1.5130047043242365,1.2608372536035304,1.0086698028828243,0.7565023521621183,0.5043349014414121,0.25216745072070607
-5.0,2.63221369025148,2.368992321226332,2.1057709522011843,1.842549583176036,1.579328214150888,1.31610684512574,1.0528854761005921,0.789664107075444,0.5264427380502961,0.26322136902514803
-4.5,2.7471887335505083,2.4724698601954573,2.197750986840407,1.9230321134853556,1.648313240130305,1.3735943667752541,1.0988754934202034,0.8241566200651524,0.5494377467101017,0.27471887335505085
-4.0,2.8667613202334072,2.5800851882100666,2.293409056186726,2.006732924163385,1.7200567921400443,1.4333806601167036,1.146704528093363,0.8600283960700221,0.5733522640466815,0.28667613202334075
-3.5,2.991098435788343,2.6919885922095084,2.3928787486306744,2.09376890505184,1.7946590614730056,1.4955492178941714,1.1964393743153372,0.8973295307365028,0.5982196871576686,0.2991098435788343
-3.0,3.120372522710885,2.8083352704397964,2.496298018168708,2.184260765897619,1.8722235136265308,1.5601862613554425,1.248149009084354,0.9361117568132654,0.624074504542177,0.3120372522710885
-2.5,3.254761639105825,2.9292854751952424,2.6038093112846603,2.2783331473740773,1.9528569834634948,1.6273808195529125,1.3019046556423302,0.9764284917317474,0.6509523278211651,0.32547616391058254
-2.0,3.3944496213289996,3.0550046591960998,2.7155596970632,2.3761147349302996,2.0366697727973997,1.6972248106644998,1.3577798485316,1.0183348863986998,0.6788899242658,0.3394449621329
-1.5,3.5396262507578227,3.1856636256820403,2.8317010006062584,2.4777383755304756,2.1237757504546937,1.7698131253789113,1.4158505003031292,1.0618878752273468,0.7079252501515646,0.3539626250757823
-1.0,3.6904874247805357,3.321438682302482,2.9523899398244287,2.5833411973463747,2.214292454868321,1.8452437123902679,1.4761949699122143,1.1071462274341606,0.7380974849561072,0.3690487424780536
